time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788886595.051169,5402870,1383134720,1383.13472,198,1,118,113,12,20260908_185747
1788886595.0611527,5402909,1383144704,1383.144704,201,1,118,112,12,20260908_185747
1788886595.0711365,5402948,1383154688,1383.154688,205,5,118,112,12,20260908_185747
1788886595.0811205,5402987,1383164672,1383.164672,208,1,118,112,12,20260908_185747
1788886595.0911045,5403026,1383174656,1383.174656,211,215,118,111,12,20260908_185747
1788886595.1010883,5403065,1383184640,1383.18464,214,175,118,110,12,20260908_185747
1788886595.1110723,5403104,1383194624,1383.194624,217,125,119,109,12,20260908_185747
1788886595.1210566,5403143,1383204608,1383.204608,221,94,120,107,12,20260908_185747
1788886595.1310406,5403182,1383214592,1383.214592,224,70,122,101,12,20260908_185747
1788886595.1410246,5403221,1383224576,1383.224576,227,31,123,93,12,20260908_185747
1788886595.1510086,5403260,1383234560,1383.23456,230,45,124,88,12,20260908_185747
1788886595.1612487,5403300,1383244800,1383.2448,233,32,125,87,12,20260908_185747
1788886595.1712327,5403339,1383254784,1383.254784,236,5,126,86,12,20260908_185747
1788886595.1812165,5403378,1383264768,1383.264768,240,1,125,91,12,20260908_185747
1788886595.1912005,5403417,1383274752,1383.274752,243,55,125,96,12,20260908_185747
1788886595.2011845,5403456,1383284736,1383.284736,246,1,124,101,12,20260908_185747
1788886595.2111683,5403495,1383294720,1383.29472,249,91,123,104,12,20260908_185747
1788886595.2211523,5403534,1383304704,1383.304704,252,42,122,105,12,20260908_185747
1788886595.2311366,5403573,1383314688,1383.314688,1,0,121,106,12,20260908_185747
1788886595.2411206,5403612,1383324672,1383.324672,4,14,120,106,12,20260908_185747
1788886595.2511046,5403651,1383334656,1383.334656,7,4,120,105,12,20260908_185747
1788886595.2610886,5403690,1383344640,1383.34464,10,1,120,105,12,20260908_185747
1788886595.2710726,5403729,1383354624,1383.354624,13,12,120,104,12,20260908_185747
1788886595.2813127,5403769,1383364864,1383.364864,17,1,120,103,12,20260908_185747
1788886595.2912965,5403808,1383374848,1383.374848,20,1,120,103,12,20260908_185747
1788886595.3012805,5403847,1383384832,1383.384832,23,3,120,102,12,20260908_185747
1788886595.3112645,5403886,1383394816,1383.394816,26,0,120,102,12,20260908_185747
1788886595.3212483,5403925,1383404800,1383.4048,29,33,120,102,12,20260908_185747
1788886595.3312323,5403964,1383414784,1383.414784,33,6,120,101,12,20260908_185747
1788886595.3412166,5404003,1383424768,1383.424768,36,15,120,101,12,20260908_185747
1788886595.3512006,5404042,1383434752,1383.434752,39,18,120,101,12,20260908_185747
1788886595.3611846,5404081,1383444736,1383.444736,42,7,120,101,12,20260908_185747
1788886595.3711686,5404120,1383454720,1383.45472,45,59,120,101,12,20260908_185747
1788886595.3811526,5404159,1383464704,1383.464704,49,1,120,101,12,20260908_185747
1788886595.3911366,5404198,1383474688,1383.474688,52,136,119,100,12,20260908_185747
1788886595.401121,5404237,1383484672,1383.484672,55,36,119,97,12,20260908_185747
1788886595.4113605,5404277,1383494912,1383.494912,58,100,119,93,12,20260908_185747
1788886595.4213445,5404316,1383504896,1383.504896,61,55,119,89,12,20260908_185747
1788886595.4313283,5404355,1383514880,1383.51488,64,55,119,85,12,20260908_185747
1788886595.4413126,5404394,1383524864,1383.524864,68,37,119,84,12,20260908_185747
1788886595.4512966,5404433,1383534848,1383.534848,71,76,119,86,12,20260908_185747
1788886595.4612806,5404472,1383544832,1383.544832,74,104,119,88,12,20260908_185747
1788886595.4712646,5404511,1383554816,1383.554816,77,91,119,92,12,20260908_185747
1788886595.4812486,5404550,1383564800,1383.5648,80,0,119,97,12,20260908_185747
1788886595.4912326,5404589,1383574784,1383.574784,84,103,119,102,12,20260908_185747
1788886595.501217,5404628,1383584768,1383.584768,87,22,119,105,12,20260908_185747
1788886595.511201,5404667,1383594752,1383.594752,90,78,119,105,12,20260908_185747
1788886595.5211847,5404706,1383604736,1383.604736,93,42,119,107,12,20260908_185747
1788886595.5314243,5404746,1383614976,1383.614976,100,69,119,110,12,20260908_185747
1788886595.5414083,5404785,1383624960,1383.62496,103,38,120,111,12,20260908_185747
1788886595.5513926,5404824,1383634944,1383.634944,106,53,120,112,12,20260908_185747
1788886595.5613766,5404863,1383644928,1383.644928,109,8,120,113,12,20260908_185747
1788886595.5713606,5404902,1383654912,1383.654912,112,94,120,114,12,20260908_185747
1788886595.5813446,5404941,1383664896,1383.664896,116,7,120,115,12,20260908_185747
1788886595.5913286,5404980,1383674880,1383.67488,119,101,119,114,12,20260908_185747
1788886595.6013126,5405019,1383684864,1383.684864,122,24,120,113,12,20260908_185747
1788886595.611297,5405058,1383694848,1383.694848,125,0,120,112,12,20260908_185747
1788886595.621281,5405097,1383704832,1383.704832,128,4,120,111,12,20260908_185747
1788886595.6312647,5405136,1383714816,1383.714816,132,34,120,108,12,20260908_185747
1788886595.6412487,5405175,1383724800,1383.7248,135,29,120,105,12,20260908_185747
1788886595.6512325,5405214,1383734784,1383.734784,138,0,120,103,12,20260908_185747
1788886595.6614726,5405254,1383745024,1383.745024,141,1,121,101,12,20260908_185747
1788886595.6714566,5405293,1383755008,1383.755008,144,1,121,100,12,20260908_185747
1788886595.6814406,5405332,1383764992,1383.764992,147,6,121,100,12,20260908_185747
1788886595.6914246,5405371,1383774976,1383.774976,151,1,121,100,12,20260908_185747
1788886595.7014086,5405410,1383784960,1383.78496,154,0,121,100,12,20260908_185747
1788886595.7113926,5405449,1383794944,1383.794944,157,0,121,100,12,20260908_185747
1788886595.721377,5405488,1383804928,1383.804928,160,1,121,101,12,20260908_185747
1788886595.731361,5405527,1383814912,1383.814912,163,21,121,102,12,20260908_185747
1788886595.7413447,5405566,1383824896,1383.824896,167,7,121,105,12,20260908_185747
1788886595.7513287,5405605,1383834880,1383.83488,170,73,121,108,12,20260908_185747
1788886595.7613125,5405644,1383844864,1383.844864,173,3,121,110,12,20260908_185747
1788886595.7712965,5405683,1383854848,1383.854848,176,131,121,111,12,20260908_185747
1788886595.7815366,5405723,1383865088,1383.865088,179,10,121,112,12,20260908_185747
1788886595.7915206,5405762,1383875072,1383.875072,183,80,121,113,12,20260908_185747
1788886595.8015046,5405801,1383885056,1383.885056,186,57,121,113,12,20260908_185747
1788886595.8114886,5405840,1383895040,1383.89504,189,61,122,112,12,20260908_185747
1788886595.8214726,5405879,1383905024,1383.905024,192,63,122,110,12,20260908_185747
1788886595.831457,5405918,1383915008,1383.915008,195,86,122,107,12,20260908_185747
1788886595.841441,5405957,1383924992,1383.924992,198,40,122,104,12,20260908_185747
1788886595.8514247,5405996,1383934976,1383.934976,202,54,122,101,12,20260908_185747
1788886595.8614087,5406035,1383944960,1383.94496,205,0,122,99,12,20260908_185747
1788886595.8713925,5406074,1383954944,1383.954944,208,101,122,95,12,20260908_185747
1788886595.8813765,5406113,1383964928,1383.964928,211,26,122,92,12,20260908_185747
1788886595.8913603,5406152,1383974912,1383.974912,214,86,122,88,12,20260908_185747
1788886595.9013443,5406191,1383984896,1383.984896,218,61,122,82,12,20260908_185747
1788886595.9115846,5406231,1383995136,1383.995136,221,36,122,80,12,20260908_185747
1788886595.9215686,5406270,1384005120,1384.00512,224,39,122,80,12,20260908_185747
1788886595.9315526,5406309,1384015104,1384.015104,227,32,123,82,12,20260908_185747
1788886595.941537,5406348,1384025088,1384.025088,230,4,122,85,12,20260908_185747
1788886595.9515207,5406387,1384035072,1384.035072,234,88,122,85,12,20260908_185747
1788886595.9615047,5406426,1384045056,1384.045056,237,2,122,82,12,20260908_185747
