time_pc_sec_abs,micros32,micros32_raw,time_local_sec,a0,a1,a2,a3,agent_id,chunk_id
1788723727.1402695,5067828,1297363968,1297.363968,155,0,143,23,8,20260906_214336
1788723727.1502535,5067867,1297373952,1297.373952,158,1,143,23,8,20260906_214336
1788723727.1602376,5067906,1297383936,1297.383936,161,1,143,23,8,20260906_214336
1788723727.1702216,5067945,1297393920,1297.39392,164,1,143,23,8,20260906_214336
1788723727.1802056,5067984,1297403904,1297.403904,167,1,143,23,8,20260906_214336
1788723727.1901896,5068023,1297413888,1297.413888,171,170,143,23,8,20260906_214336
1788723727.2001736,5068062,1297423872,1297.423872,174,92,143,23,8,20260906_214336
1788723727.2101576,5068101,1297433856,1297.433856,177,97,143,24,8,20260906_214336
1788723727.2201416,5068140,1297443840,1297.44384,180,74,143,24,8,20260906_214336
1788723727.2301257,5068179,1297453824,1297.453824,183,65,143,25,8,20260906_214336
1788723727.2401097,5068218,1297463808,1297.463808,187,84,143,25,8,20260906_214336
1788723727.2500937,5068257,1297473792,1297.473792,190,45,143,25,8,20260906_214336
1788723727.2603335,5068297,1297484032,1297.484032,193,14,143,25,8,20260906_214336
1788723727.2703176,5068336,1297494016,1297.494016,196,33,143,26,8,20260906_214336
1788723727.2803016,5068375,1297504000,1297.504,199,1,143,26,8,20260906_214336
1788723727.2902856,5068414,1297513984,1297.513984,202,61,142,26,8,20260906_214336
1788723727.3002696,5068453,1297523968,1297.523968,206,21,142,27,8,20260906_214336
1788723727.3102536,5068492,1297533952,1297.533952,209,75,142,29,8,20260906_214336
1788723727.3202376,5068531,1297543936,1297.543936,212,55,142,30,8,20260906_214336
1788723727.3302217,5068570,1297553920,1297.55392,215,1,142,29,8,20260906_214336
1788723727.3402057,5068609,1297563904,1297.563904,218,1,142,28,8,20260906_214336
1788723727.3501897,5068648,1297573888,1297.573888,222,72,141,27,8,20260906_214336
1788723727.3601737,5068687,1297583872,1297.583872,225,21,141,27,8,20260906_214336
1788723727.3701577,5068726,1297593856,1297.593856,228,34,141,28,8,20260906_214336
1788723727.3803976,5068766,1297604096,1297.604096,231,0,141,29,8,20260906_214336
1788723727.3903816,5068805,1297614080,1297.61408,234,56,142,29,8,20260906_214336
1788723727.4003656,5068844,1297624064,1297.624064,237,0,141,30,8,20260906_214336
1788723727.4103496,5068883,1297634048,1297.634048,241,85,141,31,8,20260906_214336
1788723727.4203336,5068922,1297644032,1297.644032,244,42,141,31,8,20260906_214336
1788723727.4303176,5068961,1297654016,1297.654016,247,1,141,31,8,20260906_214336
1788723727.4403017,5069000,1297664000,1297.664,250,52,141,31,8,20260906_214336
1788723727.4502857,5069039,1297673984,1297.673984,2,5,141,31,8,20260906_214336
1788723727.4602697,5069078,1297683968,1297.683968,5,0,141,31,8,20260906_214336
1788723727.4702537,5069117,1297693952,1297.693952,8,20,141,31,8,20260906_214336
1788723727.4802375,5069156,1297703936,1297.703936,11,2,141,31,8,20260906_214336
1788723727.4902215,5069195,1297713920,1297.71392,14,1,141,31,8,20260906_214336
1788723727.5002055,5069234,1297723904,1297.723904,18,7,141,31,8,20260906_214336
1788723727.5104456,5069274,1297734144,1297.734144,21,1,140,31,8,20260906_214336
1788723727.5204296,5069313,1297744128,1297.744128,24,4,140,32,8,20260906_214336
1788723727.5304136,5069352,1297754112,1297.754112,27,2,140,32,8,20260906_214336
1788723727.5403976,5069391,1297764096,1297.764096,30,0,140,32,8,20260906_214336
1788723727.5503817,5069430,1297774080,1297.77408,33,27,140,32,8,20260906_214336
1788723727.5603657,5069469,1297784064,1297.784064,37,0,140,32,8,20260906_214336
1788723727.5703497,5069508,1297794048,1297.794048,40,82,140,32,8,20260906_214336
1788723727.5803337,5069547,1297804032,1297.804032,43,1,140,32,8,20260906_214336
1788723727.5903175,5069586,1297814016,1297.814016,46,101,140,32,8,20260906_214336
1788723727.6003015,5069625,1297824000,1297.824,49,0,139,32,8,20260906_214336
1788723727.6102855,5069664,1297833984,1297.833984,53,83,139,32,8,20260906_214336
1788723727.6202695,5069703,1297843968,1297.843968,56,2,139,32,8,20260906_214336
1788723727.6305096,5069743,1297854208,1297.854208,59,89,139,32,8,20260906_214336
1788723727.6404936,5069782,1297864192,1297.864192,62,33,139,31,8,20260906_214336
1788723727.6504776,5069821,1297874176,1297.874176,65,83,139,31,8,20260906_214336
1788723727.6604617,5069860,1297884160,1297.88416,69,67,139,30,8,20260906_214336
1788723727.6704457,5069899,1297894144,1297.894144,72,25,138,29,8,20260906_214336
1788723727.6804297,5069938,1297904128,1297.904128,75,10,138,30,8,20260906_214336
1788723727.6904137,5069977,1297914112,1297.914112,78,76,138,30,8,20260906_214336
1788723727.7003975,5070016,1297924096,1297.924096,81,2,138,31,8,20260906_214336
1788723727.7103815,5070055,1297934080,1297.93408,84,74,138,31,8,20260906_214336
1788723727.7203655,5070094,1297944064,1297.944064,88,5,139,30,8,20260906_214336
1788723727.7303495,5070133,1297954048,1297.954048,91,76,139,29,8,20260906_214336
1788723727.7403336,5070172,1297964032,1297.964032,94,35,139,29,8,20260906_214336
1788723727.7505736,5070212,1297974272,1297.974272,97,81,139,28,8,20260906_214336
1788723727.7605577,5070251,1297984256,1297.984256,100,34,139,28,8,20260906_214336
1788723727.7705417,5070290,1297994240,1297.99424,104,53,139,28,8,20260906_214336
1788723727.7805257,5070329,1298004224,1298.004224,107,0,139,28,8,20260906_214336
1788723727.7905097,5070368,1298014208,1298.014208,110,53,139,28,8,20260906_214336
1788723727.8004937,5070407,1298024192,1298.024192,113,0,139,27,8,20260906_214336
1788723727.8104775,5070446,1298034176,1298.034176,116,41,139,27,8,20260906_214336
1788723727.8204615,5070485,1298044160,1298.04416,120,8,139,27,8,20260906_214336
1788723727.8304455,5070524,1298054144,1298.054144,123,3,139,27,8,20260906_214336
1788723727.8404295,5070563,1298064128,1298.064128,126,48,139,27,8,20260906_214336
1788723727.8504136,5070602,1298074112,1298.074112,129,1,139,28,8,20260906_214336
1788723727.8603976,5070641,1298084096,1298.084096,132,13,139,28,8,20260906_214336
1788723727.8703816,5070680,1298094080,1298.09408,135,1,139,28,8,20260906_214336
1788723727.8806217,5070720,1298104320,1298.10432,139,1,139,28,8,20260906_214336
1788723727.8906057,5070759,1298114304,1298.114304,142,18,139,27,8,20260906_214336
1788723727.9005897,5070798,1298124288,1298.124288,145,1,139,28,8,20260906_214336
1788723727.9105735,5070837,1298134272,1298.134272,148,17,139,28,8,20260906_214336
1788723727.9205575,5070876,1298144256,1298.144256,151,5,139,28,8,20260906_214336
1788723727.9305415,5070915,1298154240,1298.15424,155,1,139,28,8,20260906_214336
1788723727.9405255,5070954,1298164224,1298.164224,158,31,139,28,8,20260906_214336
1788723727.9505095,5070993,1298174208,1298.174208,161,0,139,28,8,20260906_214336
1788723727.9604936,5071032,1298184192,1298.184192,164,25,139,28,8,20260906_214336
1788723727.9704776,5071071,1298194176,1298.194176,167,12,139,28,8,20260906_214336
1788723727.9804616,5071110,1298204160,1298.20416,171,71,139,28,8,20260906_214336
1788723727.9904456,5071149,1298214144,1298.214144,174,29,139,28,8,20260906_214336
1788723728.0004296,5071188,1298224128,1298.224128,177,6,139,28,8,20260906_214336
1788723728.0106697,5071228,1298234368,1298.234368,180,101,139,28,8,20260906_214336
1788723728.0206535,5071267,1298244352,1298.244352,183,0,139,28,8,20260906_214336
1788723728.0306375,5071306,1298254336,1298.254336,186,88,139,28,8,20260906_214336
1788723728.0406215,5071345,1298264320,1298.26432,190,11,139,29,8,20260906_214336
1788723728.0506055,5071384,1298274304,1298.274304,193,96,139,29,8,20260906_214336
1788723728.0605896,5071423,1298284288,1298.284288,196,34,139,30,8,20260906_214336
1788723728.0705736,5071462,1298294272,1298.294272,199,70,139,30,8,20260906_214336
1788723728.0805576,5071501,1298304256,1298.304256,202,34,139,31,8,20260906_214336
1788723728.0905416,5071540,1298314240,1298.31424,206,71,139,31,8,20260906_214336
1788723728.1005256,5071579,1298324224,1298.324224,209,59,139,32,8,20260906_214336
1788723728.1105096,5071618,1298334208,1298.334208,212,29,139,31,8,20260906_214336
1788723728.1204937,5071657,1298344192,1298.344192,215,2,139,31,8,20260906_214336
1788723728.1307335,5071697,1298354432,1298.354432,218,42,139,31,8,20260906_214336
1788723728.1407175,5071736,1298364416,1298.364416,222,0,138,31,8,20260906_214336
1788723728.1507015,5071775,1298374400,1298.3744,225,94,138,31,8,20260906_214336
1788723728.1606855,5071814,1298384384,1298.384384,228,9,138,33,8,20260906_214336
1788723728.1706696,5071853,1298394368,1298.394368,231,76,139,34,8,20260906_214336
1788723728.1806536,5071892,1298404352,1298.404352,234,60,138,35,8,20260906_214336
1788723728.1906376,5071931,1298414336,1298.414336,237,0,138,35,8,20260906_214336
1788723728.2006216,5071970,1298424320,1298.42432,241,29,138,35,8,20260906_214336
1788723728.2106056,5072009,1298434304,1298.434304,244,23,138,36,8,20260906_214336
1788723728.2205896,5072048,1298444288,1298.444288,247,0,138,36,8,20260906_214336
1788723728.2305737,5072087,1298454272,1298.454272,250,87,138,36,8,20260906_214336
1788723728.2405577,5072126,1298464256,1298.464256,253,1,138,36,8,20260906_214336
1788723728.2507975,5072166,1298474496,1298.474496,2,2,138,36,8,20260906_214336
1788723728.2607815,5072205,1298484480,1298.48448,5,18,138,36,8,20260906_214336
1788723728.2707655,5072244,1298494464,1298.494464,8,1,138,36,8,20260906_214336
1788723728.2807496,5072283,1298504448,1298.504448,11,1,138,37,8,20260906_214336
1788723728.2907336,5072322,1298514432,1298.514432,14,4,138,37,8,20260906_214336
1788723728.3007176,5072361,1298524416,1298.524416,18,1,138,37,8,20260906_214336
1788723728.3107016,5072400,1298534400,1298.5344,21,1,138,37,8,20260906_214336
1788723728.3206856,5072439,1298544384,1298.544384,24,1,138,38,8,20260906_214336
1788723728.3306696,5072478,1298554368,1298.554368,27,23,138,38,8,20260906_214336
1788723728.3406537,5072517,1298564352,1298.564352,30,16,138,38,8,20260906_214336
1788723728.3506377,5072556,1298574336,1298.574336,33,88,139,38,8,20260906_214336
1788723728.3606217,5072595,1298584320,1298.58432,37,3,138,38,8,20260906_214336
1788723728.3706057,5072634,1298594304,1298.594304,40,127,138,39,8,20260906_214336
1788723728.3808455,5072674,1298604544,1298.604544,43,30,138,39,8,20260906_214336
1788723728.3908296,5072713,1298614528,1298.614528,46,34,138,39,8,20260906_214336
1788723728.4008136,5072752,1298624512,1298.624512,49,87,138,39,8,20260906_214336
1788723728.4107976,5072791,1298634496,1298.634496,53,38,138,39,8,20260906_214336
1788723728.4207816,5072830,1298644480,1298.64448,56,66,138,39,8,20260906_214336
1788723728.4307656,5072869,1298654464,1298.654464,59,30,138,38,8,20260906_214336
1788723728.4407496,5072908,1298664448,1298.664448,62,22,138,37,8,20260906_214336
1788723728.4507337,5072947,1298674432,1298.674432,65,100,137,36,8,20260906_214336
1788723728.4607177,5072986,1298684416,1298.684416,69,1,136,35,8,20260906_214336
1788723728.4707017,5073025,1298694400,1298.6944,72,88,136,35,8,20260906_214336
1788723728.4806857,5073064,1298704384,1298.704384,75,18,136,35,8,20260906_214336
1788723728.4906695,5073103,1298714368,1298.714368,78,79,136,36,8,20260906_214336
1788723728.5006535,5073142,1298724352,1298.724352,81,57,136,36,8,20260906_214336
1788723728.5108936,5073182,1298734592,1298.734592,84,13,136,35,8,20260906_214336
1788723728.5208776,5073221,1298744576,1298.744576,88,37,136,35,8,20260906_214336
1788723728.5308616,5073260,1298754560,1298.75456,91,24,136,34,8,20260906_214336
1788723728.5408456,5073299,1298764544,1298.764544,94,6,136,34,8,20260906_214336
1788723728.5508296,5073338,1298774528,1298.774528,97,83,136,34,8,20260906_214336
1788723728.5608137,5073377,1298784512,1298.784512,100,1,136,33,8,20260906_214336
1788723728.5707977,5073416,1298794496,1298.794496,104,94,136,33,8,20260906_214336
1788723728.5807817,5073455,1298804480,1298.80448,107,16,135,33,8,20260906_214336
1788723728.5907657,5073494,1298814464,1298.814464,110,89,135,32,8,20260906_214336
1788723728.6007495,5073533,1298824448,1298.824448,113,12,135,32,8,20260906_214336
1788723728.6107335,5073572,1298834432,1298.834432,116,10,135,32,8,20260906_214336
1788723728.6207175,5073611,1298844416,1298.844416,120,49,135,31,8,20260906_214336
1788723728.6309576,5073651,1298854656,1298.854656,123,0,135,32,8,20260906_214336
1788723728.6409416,5073690,1298864640,1298.86464,126,12,135,32,8,20260906_214336
1788723728.6509256,5073729,1298874624,1298.874624,129,34,135,34,8,20260906_214336
1788723728.6609097,5073768,1298884608,1298.884608,132,1,135,35,8,20260906_214336
1788723728.6708937,5073807,1298894592,1298.894592,135,22,135,36,8,20260906_214336
1788723728.6808777,5073846,1298904576,1298.904576,139,5,135,36,8,20260906_214336
1788723728.6908617,5073885,1298914560,1298.91456,142,0,135,37,8,20260906_214336
1788723728.7008457,5073924,1298924544,1298.924544,145,13,135,38,8,20260906_214336
1788723728.7108295,5073963,1298934528,1298.934528,148,1,135,38,8,20260906_214336
1788723728.7208135,5074002,1298944512,1298.944512,151,1,135,38,8,20260906_214336
1788723728.7307975,5074041,1298954496,1298.954496,155,14,135,38,8,20260906_214336
1788723728.7407815,5074080,1298964480,1298.96448,158,1,135,37,8,20260906_214336
1788723728.7507656,5074119,1298974464,1298.974464,161,86,135,37,8,20260906_214336
1788723728.7610056,5074159,1298984704,1298.984704,164,0,135,36,8,20260906_214336
1788723728.7709897,5074198,1298994688,1298.994688,167,144,135,36,8,20260906_214336
1788723728.7809737,5074237,1299004672,1299.004672,171,13,136,35,8,20260906_214336
1788723728.7909577,5074276,1299014656,1299.014656,174,70,136,33,8,20260906_214336
1788723728.8009417,5074315,1299024640,1299.02464,177,29,136,33,8,20260906_214336
1788723728.8109255,5074354,1299034624,1299.034624,180,84,136,33,8,20260906_214336
1788723728.8209095,5074393,1299044608,1299.044608,183,82,136,33,8,20260906_214336
1788723728.8308935,5074432,1299054592,1299.054592,186,95,136,33,8,20260906_214336
1788723728.8408775,5074471,1299064576,1299.064576,190,35,136,34,8,20260906_214336
1788723728.8508615,5074510,1299074560,1299.07456,193,80,136,34,8,20260906_214336
1788723728.8608456,5074549,1299084544,1299.084544,196,82,136,35,8,20260906_214336
1788723728.8708296,5074588,1299094528,1299.094528,199,57,136,35,8,20260906_214336
1788723728.8810697,5074628,1299104768,1299.104768,202,18,137,36,8,20260906_214336
1788723728.8910537,5074667,1299114752,1299.114752,206,59,137,36,8,20260906_214336
1788723728.9010377,5074706,1299124736,1299.124736,209,2,137,37,8,20260906_214336
1788723728.9110217,5074745,1299134720,1299.13472,212,79,137,38,8,20260906_214336
1788723728.9210055,5074784,1299144704,1299.144704,215,10,137,38,8,20260906_214336
1788723728.9309895,5074823,1299154688,1299.154688,218,39,136,38,8,20260906_214336
1788723728.9409735,5074862,1299164672,1299.164672,222,44,136,37,8,20260906_214336
1788723728.9509575,5074901,1299174656,1299.174656,225,11,136,36,8,20260906_214336
1788723728.9609416,5074940,1299184640,1299.18464,228,4,137,36,8,20260906_214336
1788723728.9709256,5074979,1299194624,1299.194624,231,35,137,35,8,20260906_214336
1788723728.9809096,5075018,1299204608,1299.204608,234,0,137,36,8,20260906_214336
1788723728.9908936,5075057,1299214592,1299.214592,237,94,137,37,8,20260906_214336
1788723729.0008776,5075096,1299224576,1299.224576,241,1,137,38,8,20260906_214336
1788723729.0111177,5075136,1299234816,1299.234816,244,19,137,39,8,20260906_214336
1788723729.0211017,5075175,1299244800,1299.2448,247,43,137,40,8,20260906_214336
1788723729.0310855,5075214,1299254784,1299.254784,250,0,137,41,8,20260906_214336
1788723729.0410695,5075253,1299264768,1299.264768,253,8,137,41,8,20260906_214336
1788723729.0510535,5075292,1299274752,1299.274752,2,17,137,41,8,20260906_214336
1788723729.0610375,5075331,1299284736,1299.284736,5,0,137,41,8,20260906_214336
1788723729.0710216,5075370,1299294720,1299.29472,8,4,137,42,8,20260906_214336
1788723729.0810056,5075409,1299304704,1299.304704,11,1,137,42,8,20260906_214336
1788723729.0909896,5075448,1299314688,1299.314688,14,11,137,42,8,20260906_214336
1788723729.1009736,5075487,1299324672,1299.324672,18,1,137,42,8,20260906_214336
1788723729.1109576,5075526,1299334656,1299.334656,21,1,137,43,8,20260906_214336
1788723729.1209416,5075565,1299344640,1299.34464,24,1,137,43,8,20260906_214336
1788723729.1311817,5075605,1299354880,1299.35488,27,0,137,43,8,20260906_214336
1788723729.1411655,5075644,1299364864,1299.364864,30,20,137,42,8,20260906_214336
1788723729.1511495,5075683,1299374848,1299.374848,33,0,137,42,8,20260906_214336
1788723729.1611335,5075722,1299384832,1299.384832,37,4,137,42,8,20260906_214336
1788723729.1711175,5075761,1299394816,1299.394816,40,20,137,42,8,20260906_214336
1788723729.1811016,5075800,1299404800,1299.4048,43,0,136,41,8,20260906_214336
1788723729.1910856,5075839,1299414784,1299.414784,46,75,136,41,8,20260906_214336
1788723729.2010696,5075878,1299424768,1299.424768,49,0,136,40,8,20260906_214336
1788723729.2110536,5075917,1299434752,1299.434752,53,127,136,40,8,20260906_214336
1788723729.2210376,5075956,1299444736,1299.444736,56,17,136,39,8,20260906_214336
1788723729.2310216,5075995,1299454720,1299.45472,59,115,136,39,8,20260906_214336
1788723729.2410057,5076034,1299464704,1299.464704,62,56,137,38,8,20260906_214336
1788723729.2509897,5076073,1299474688,1299.474688,65,80,136,37,8,20260906_214336
1788723729.2612295,5076113,1299484928,1299.484928,69,67,136,35,8,20260906_214336
1788723729.2712135,5076152,1299494912,1299.494912,72,19,136,34,8,20260906_214336
1788723729.2811975,5076191,1299504896,1299.504896,75,0,136,33,8,20260906_214336
1788723729.2911816,5076230,1299514880,1299.51488,78,59,136,33,8,20260906_214336
1788723729.3011656,5076269,1299524864,1299.524864,81,0,136,34,8,20260906_214336
1788723729.3111496,5076308,1299534848,1299.534848,84,83,136,34,8,20260906_214336
1788723729.3211336,5076347,1299544832,1299.544832,88,9,136,34,8,20260906_214336
1788723729.3311176,5076386,1299554816,1299.554816,91,65,137,33,8,20260906_214336
1788723729.3411016,5076425,1299564800,1299.5648,94,13,137,32,8,20260906_214336
1788723729.3510857,5076464,1299574784,1299.574784,97,96,137,32,8,20260906_214336
1788723729.3610697,5076503,1299584768,1299.584768,100,26,137,32,8,20260906_214336
1788723729.3710537,5076542,1299594752,1299.594752,104,84,137,31,8,20260906_214336
1788723729.3812935,5076582,1299604992,1299.604992,107,46,137,31,8,20260906_214336
1788723729.3912776,5076621,1299614976,1299.614976,110,13,137,32,8,20260906_214336
1788723729.4012616,5076660,1299624960,1299.62496,113,57,137,31,8,20260906_214336
1788723729.4112456,5076699,1299634944,1299.634944,116,55,137,31,8,20260906_214336
1788723729.4212296,5076738,1299644928,1299.644928,120,0,137,32,8,20260906_214336
1788723729.4312136,5076777,1299654912,1299.654912,123,60,137,32,8,20260906_214336
1788723729.4411976,5076816,1299664896,1299.664896,126,11,137,32,8,20260906_214336
1788723729.4511817,5076855,1299674880,1299.67488,129,0,137,32,8,20260906_214336
1788723729.4611657,5076894,1299684864,1299.684864,132,13,137,33,8,20260906_214336
1788723729.4711497,5076933,1299694848,1299.694848,135,1,137,33,8,20260906_214336
1788723729.4811337,5076972,1299704832,1299.704832,139,1,137,33,8,20260906_214336
1788723729.4911177,5077011,1299714816,1299.714816,142,7,138,34,8,20260906_214336
1788723729.5013576,5077051,1299725056,1299.725056,145,1,138,34,8,20260906_214336
1788723729.5113416,5077090,1299735040,1299.73504,148,1,137,34,8,20260906_214336
1788723729.5213256,5077129,1299745024,1299.745024,151,5,138,34,8,20260906_214336
1788723729.5313096,5077168,1299755008,1299.755008,155,5,138,35,8,20260906_214336
1788723729.5412936,5077207,1299764992,1299.764992,158,33,138,35,8,20260906_214336
1788723729.5512776,5077246,1299774976,1299.774976,161,0,138,35,8,20260906_214336
1788723729.5612617,5077285,1299784960,1299.78496,164,13,138,35,8,20260906_214336
1788723729.5712457,5077324,1299794944,1299.794944,167,55,139,36,8,20260906_214336
1788723729.5812297,5077363,1299804928,1299.804928,171,60,139,36,8,20260906_214336
1788723729.5912137,5077402,1299814912,1299.814912,174,0,139,36,8,20260906_214336
1788723729.6011975,5077441,1299824896,1299.824896,177,45,140,36,8,20260906_214336
1788723729.6111815,5077480,1299834880,1299.83488,180,39,140,36,8,20260906_214336
1788723729.6211655,5077519,1299844864,1299.844864,183,53,140,37,8,20260906_214336
1788723729.6314056,5077559,1299855104,1299.855104,186,68,141,37,8,20260906_214336
1788723729.6413896,5077598,1299865088,1299.865088,190,0,141,38,8,20260906_214336
1788723729.6513736,5077637,1299875072,1299.875072,193,96,141,38,8,20260906_214336
1788723729.6613576,5077676,1299885056,1299.885056,196,16,141,39,8,20260906_214336
1788723729.6713417,5077715,1299895040,1299.89504,199,69,141,40,8,20260906_214336
1788723729.6813257,5077754,1299905024,1299.905024,202,36,142,39,8,20260906_214336
1788723729.6913097,5077793,1299915008,1299.915008,206,45,142,38,8,20260906_214336
1788723729.7012937,5077832,1299924992,1299.924992,209,60,142,38,8,20260906_214336
1788723729.7112775,5077871,1299934976,1299.934976,212,40,142,39,8,20260906_214336
1788723729.7212615,5077910,1299944960,1299.94496,215,0,142,39,8,20260906_214336
1788723729.7312455,5077949,1299954944,1299.954944,218,56,142,39,8,20260906_214336
1788723729.7412295,5077988,1299964928,1299.964928,222,0,142,39,8,20260906_214336
1788723729.7512136,5078027,1299974912,1299.974912,225,97,142,39,8,20260906_214336
1788723729.7614536,5078067,1299985152,1299.985152,228,15,142,38,8,20260906_214336
1788723729.7714376,5078106,1299995136,1299.995136,231,27,142,39,8,20260906_214336
1788723729.7814217,5078145,1300005120,1300.00512,234,70,142,39,8,20260906_214336
1788723729.7914057,5078184,1300015104,1300.015104,237,0,142,39,8,20260906_214336
1788723729.8013897,5078223,1300025088,1300.025088,241,15,142,39,8,20260906_214336
1788723729.8113737,5078262,1300035072,1300.035072,244,19,142,39,8,20260906_214336
1788723729.8213575,5078301,1300045056,1300.045056,247,1,142,39,8,20260906_214336
1788723729.8313415,5078340,1300055040,1300.05504,250,88,142,39,8,20260906_214336
1788723729.8413255,5078379,1300065024,1300.065024,253,5,142,39,8,20260906_214336
1788723729.8515656,5078419,1300075264,1300.075264,2,6,142,39,8,20260906_214336
1788723729.8615496,5078458,1300085248,1300.085248,5,13,142,39,8,20260906_214336
1788723729.8715336,5078497,1300095232,1300.095232,8,1,142,39,8,20260906_214336
1788723729.8815176,5078536,1300105216,1300.105216,11,1,142,39,8,20260906_214336
1788723729.8915017,5078575,1300115200,1300.1152,14,5,142,39,8,20260906_214336
1788723729.9014857,5078614,1300125184,1300.125184,18,1,142,39,8,20260906_214336
1788723729.9114697,5078653,1300135168,1300.135168,21,1,142,39,8,20260906_214336
1788723729.9214537,5078692,1300145152,1300.145152,24,1,142,40,8,20260906_214336
1788723729.9316936,5078732,1300155392,1300.155392,27,1,142,40,8,20260906_214336
1788723729.9416776,5078771,1300165376,1300.165376,30,22,142,40,8,20260906_214336
1788723729.9516616,5078810,1300175360,1300.17536,34,20,142,40,8,20260906_214336
1788723729.9616456,5078849,1300185344,1300.185344,37,80,142,41,8,20260906_214336
1788723729.9716296,5078888,1300195328,1300.195328,40,0,142,41,8,20260906_214336
1788723729.9816136,5078927,1300205312,1300.205312,43,9,142,41,8,20260906_214336
1788723729.9915977,5078966,1300215296,1300.215296,46,25,142,41,8,20260906_214336
1788723730.0015817,5079005,1300225280,1300.22528,49,1,143,41,8,20260906_214336
